especie,nome_comum,status_2014,status_2026,is_cr,proba_extincao,bioma_amazonia,bioma_mata_atlantica,bioma_cerrado,bioma_caatinga,bioma_pampa,bioma_pantanal,bioma_sistema_costeiro_marinho,regiao_norte,regiao_nordeste,regiao_sudeste,regiao_sul,regiao_centro_oeste,is_endemica,is_migratoria,tendencia_declinando,ameaca_expansao_urbana,ameaca_agropecuaria,ameaca_energia_mineracao,ameaca_transporte,ameaca_uso_recursos,ameaca_perturbacao_humana,ameaca_modificacoes_sistema,ameaca_invasoras,ameaca_poluicao,ameaca_mudancas_climaticas,risco_inicial_2014
Abralia veranyi,lula,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Xiphopenaeus kroyeri,Não Informado,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Upogebia omissa,Não Informado,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sicyonia dorsalis,Não Informado,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sicyonia laevigata,Não Informado,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Scleracis guadalupensis,Não Informado,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Scopalina ruetzleri,Esponja,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Scyllarides aequinoctialis,Não Informado,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Scyllarides brasiliensis,Não Informado,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leucandra armata,Esponja,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leucandra barbata,Esponja,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Semirossia tenera,Não Informado,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sepioteuthis sepioidea,Choco (BA),NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Abralia redfieldi,lula,NE,LC,0,0.0009323547563547563,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Uracis imbuta,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Uracis fastigiata,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Clathria procera,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Metaleptobasis falcifera,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Metaleptobasis diceras,Libélula,NE,LC,0,0.000505004329004329,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Metaleptobasis brysonima,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Metaleptobasis bicornis,Libélula,NE,LC,0,0.000505004329004329,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mesoleptobasis incus,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mesoleptobasis elongata,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Waltzoyphius roberti,"efemérida, siriruia",NE,LC,0,0.000505004329004329,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Waltzoyphius fasciatus,"efemérida, siriruia",NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ulmeritoides uruguayensis,"efemérida, siriruia",NE,LC,0,0.000505004329004329,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ulmeritoides flavopedes,Efemérida,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Typhlonectes compressicauda,"Cayenne Caecilian, Cunha's Caecilian",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Acarnus innominatus,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Erythrodiplax fusca,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus microcephalus,Não Informado,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus melanargyreus,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus marmoratus,"Marbled Toad, Marbled Treefrog",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Bergia catenularis,Não Informado,NE,DD,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pipa snethlageae,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pipa pipa,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pipa arrabali,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dasythemis essequiba,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dasythemis esmeralda,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus bokermanni,Bokermann's Tarauaca Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Acanthagrion gracile,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Acanthagrion cuyabae,"Agulhinha, Donzelinha, Lava-bunda, Lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Vitreorana ritae,"Headwater Cochran Frog, Rita's Cochran Frog, Zidok Cochran Frog",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Valdivia serrata,Caranguejo de água doce,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Erythrodiplax abjecta,Libélula,NE,LC,0,0.000505004329004329,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Erythemis vesiculosa,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus miyatai,Hosteria La Selva Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus minutus,Pererequinha-do-brejo,NE,LC,0,0.000505004329004329,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus bifurcus,"Rana Payaso, Upper Amazon Treefrog",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus acreanus,Acre Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus haraldschultzi,Harald's Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Physalaemus nattereri,Sapo-de-quatro-olhos,NE,LC,0,0.000505004329004329,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana diabolica,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana dentei,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana cinerascens,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana calcarata,"Rana Arborea De Espolones, Troschel's Treefrog",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana multifasciata,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana microderma,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana maculateralis,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana lanciformis,Basin Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Isidella longiflora,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus minusculus,Não Informado,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ircinia campana,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Inpabasis rosea,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Inpabasis machadoi,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Idiataphe longipes,Libélula,NE,LC,0,0.000505004329004329,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Idiataphe batesi,Libélula,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Planiplax phoenicura,Libélula,NE,LC,0,0.000505004329004329,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Plakortis insularis,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Plakina trilopha,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Placotrochides frustum,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Placospongia cristata,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Placogorgia atlantica,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana boans,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana benitezi,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus gaucheri,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus counani,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus brevifrons,Crump Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Polythore aurora,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Polycyathus senegalensis,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pleurodema brachyops,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus leucophyllatus,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus leali,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus koechlini,Koechlin's Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ischnura fluviatilis,"Agulhinha, Donzelinha, Lava-bunda, Lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ischnura capreolus,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendrobates tinctorius,"Blue Poison-arrow Frog, Blue Poison Frog, Dyeing Poison Frog, Giant Poison Frog",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendrobates leucomelas,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Deltocyathoides stimpsonii,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana geographica,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana fasciata,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Physalaemus ephippifer,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Physalaemus cuvieri,Rã-cachorro,NE,LC,0,0.000505004329004329,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Isaurus tuberculatus,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana raniceps,Não Informado,NE,LC,0,0.000505004329004329,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana punctata,Não Informado,NE,LC,0,0.000505004329004329,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana ornatissima,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana nympha,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kingsleya siolii,Caranguejo-de-água-doce,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kingsleya latifrons,Caranguejo-de-água-doce,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllomedusa bicolor,"Kambô, Kampô, Sapo macaco gigante",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aturbina beatrixae,Efemérida,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Atolla wyvillei,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Poppiana dentata,Caranguejo-de-água-doce,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Poppiana bulbifer,Caranguejo-de-água-doce,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Poppiana argentiniana,Caranguejo-de-água-doce,NE,LC,0,0.000505004329004329,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Polythore vittata,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Polythore picta,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Polythore beata,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Polythore batesi,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis chiastonotus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis carvalhoi,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis buccinator,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis aureolineatus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis altamazonicus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis acuminatus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis academicus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Prionothelphusa eliasi,Caranguejo-de-água-doce,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Priasthenopus gilliesi,Efemérida,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pottsiela spoliata,Esponja,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pottsiela pesae,Esponja,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Potomotyphlus kaupii,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aturbina georgei,Efemérida,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Physalaemus centralis,Não Informado,NE,LC,0,0.000505004329004329,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllomedusa vaillantii,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllomedusa camba,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Asthenopus angelae,efemérida,NE,LC,0,0.000505004329004329,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Asteropus niger,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis skydmainos,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis reichlei,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis memorans,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis malkini,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis luscombei,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis lanthanites,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis lacrimosus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis inguinalis,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis gutturalis,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis fenestratus,Rio Mamore Robber Frog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis eurydactylus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis diadematus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis delius,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis conspicillatus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis variabilis,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis toftae,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Atelopus hoogmoedi,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Atelopus franciscus,Não Informado,NE,DD,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Asthenopus curtus,efemérida,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllogomphoides pseudangularis,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllogomphoides pedunculus,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllogomphoides major,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllogomphoides fuliginosus,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
