grupo,ordem,familia,especie_ou_subespecie,categoria,lista_2014
peixes,Siluriformes,Trichomycteridae,Cambeva pascuali,CR,0
peixes,Siluriformes,Trichomycteridae,Cambeva tropeiro,CR,1
peixes,Siluriformes,Trichomycteridae,Glaphyropoma spinosum,VU,1
peixes,Siluriformes,Trichomycteridae,Ituglanis bambui,CR,1
peixes,Siluriformes,Trichomycteridae,Ituglanis cahyensis,EN,1
peixes,Siluriformes,Trichomycteridae,Ituglanis epikarsticus,VU,1
peixes,Siluriformes,Trichomycteridae,Ituglanis mambai,EN,1
peixes,Siluriformes,Trichomycteridae,Ituglanis passensis,VU,1
peixes,Siluriformes,Trichomycteridae,Ituglanis ramiroi,VU,1
peixes,Siluriformes,Trichomycteridae,Listrura camposi,CR,1
peixes,Siluriformes,Trichomycteridae,Listrura nematopteryx,CR,1
peixes,Siluriformes,Trichomycteridae,Microcambeva draco,EN,1
peixes,Siluriformes,Trichomycteridae,Trichogenes claviger,CR,1
peixes,Siluriformes,Trichomycteridae,Trichomycterus dali,VU,1
peixes,Siluriformes,Trichomycteridae,Trichomycterus itacarambiensis,CR,1
peixes,Siluriformes,Trichomycteridae,Trichomycterus rubbioli,VU,1
peixes,Siluriformes,Trichomycteridae,Trichomycterus triguttatus,CR,1
peixes,Squatiniformes,Squatinidae,Squatina argentina,CR,1
peixes,Squatiniformes,Squatinidae,Squatina guggenheim,CR,1
peixes,Squatiniformes,Squatinidae,Squatina occulta,CR,1
peixes,Syngnathiformes,Syngnathidae,Hippocampus erectus,VU,1
peixes,Syngnathiformes,Syngnathidae,Hippocampus patagonicus,VU,1
peixes,Syngnathiformes,Syngnathidae,Hippocampus reidi,VU,1
peixes,Torpediniformes,Narcinidae,Narcine brasiliensis,VU,0
