especie,nome_comum,status_2014,status_2026,is_cr,proba_extincao,bioma_amazonia,bioma_mata_atlantica,bioma_cerrado,bioma_caatinga,bioma_pampa,bioma_pantanal,bioma_sistema_costeiro_marinho,regiao_norte,regiao_nordeste,regiao_sudeste,regiao_sul,regiao_centro_oeste,is_endemica,is_migratoria,tendencia_declinando,ameaca_expansao_urbana,ameaca_agropecuaria,ameaca_energia_mineracao,ameaca_transporte,ameaca_uso_recursos,ameaca_perturbacao_humana,ameaca_modificacoes_sistema,ameaca_invasoras,ameaca_poluicao,ameaca_mudancas_climaticas,risco_inicial_2014
Heliomaster longirostris,bico-reto-cinzento,NE,LC,0,0.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Heliomaster furcifer,bico-reto-azul,NE,LC,0,0.0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Heliodoxa xanthogonys,brilhante-veludo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Heliodoxa schreibersii,brilhante-de-garganta-preta,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Heliodoxa aurescens,Beija-flor-estrela,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Helicolestes hamatus,gavião-do-igapó,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Heliactin bilophus,chifre-de-ouro,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Harpagus diodon,gavião-bombachinha,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Harpagus bidentatus,gavião-ripina,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hafferia fortis,formigueiro-de-taoca,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cathartes aura,urubu-de-cabeça-vermelha,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Catamenia homochroa,patativa-da-amazônia,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Casiornis rufus,maria-ferrugem,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caryothraustes canadensis,furriel-do-norte,NE,LC,0,0.0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cotinga cayana,anambé-azul,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Corythopis torquatus,estalador-do-norte,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Corythopis delalandi,estalador,NE,LC,0,0.0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Corapipo gutturalis,dançarino-de-garganta-branca,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Porphyrolaema porphyrolaema,Cotinga-de-garganta-encarnada,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Agelasticus atroolivaceus,carretão,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Porphyrio martinica,frango-d`água-azul,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0
Porphyrio alleni,"caimão-de-Allen, frango-d’água-africano",NE,,0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Poospiza nigrorufa,quem-te-vestiu,NE,LC,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Polytmus theresiae,beija-flor-verde,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Polytmus guainumbi,beija-flor-de-bico-curvo,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Polioptila plumbea,balança-rabo-de-chapéu-preto,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Psarocolius angustifrons,japu-pardo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progne tapera,andorinha-do-campo,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0
Progne subis,andorinha-azul,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Progne elegans,andorinha-do-sul,NE,LC,0,0.0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Progne dominicensis,andorinha-do-caribe,NE,LC,0,0.0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Progne cryptoleuca,andorinha-cubana,NE,LC,0,0.0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Progne chalybea,"andorinha-doméstica-grande, andorinha-grande",NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0
Asemospiza fuliginosa,cigarra-preta,NE,LC,0,0.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Arundinicola leucocephala,freirinha,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Arremonops conirostris,tico-tico-cantor,EN,EN,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2.0
Arremon taciturnus,tico-tico-de-bico-preto,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Arremon polionotus,tico-tico-de-costas-cinza,NE,LC,0,0.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Procnias albus,araponga-da-amazônia,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Primolius auricollis,maracanã-de-colar,NE,LC,0,0.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cathartes melambrotus,urubu-da-mata,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cathartes burrovianus,urubu-de-cabeça-amarela,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Contopus virens,"piui, piui-verdadeiro-do-leste",NE,LC,0,0.0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Contopus sordidulus,piuí-verdadeiro-do-oeste,NE,,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Contopus fumigatus,piuí-de-topete,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Contopus cinereus,papa-moscas-cinzento,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Contopus albogularis,piui-queixado,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Conothraupis mesoleuca,tiê-bicudo,EN,EN,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,2.0
Conopophaga peruviana,chupa-dente-do-peru,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Conopophaga aurita,chupa-dente-de-cinta,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Conopias trivirgatus,bem-te-vi-pequeno,NE,LC,0,0.0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Conopias parvus,bem-te-vi-da-copa,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Psophia dextralis,jacamim-de-costas-marrons,VU,VU,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1.0
Pseudoseisura unirufa,casaca-de-couro-de-crista-cinza,NE,LC,0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudocolopteryx sclateri,tricolino,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudastur albicollis,gavião-branco,NE,LC,0,0.0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Psarocolius viridis,japu-verde,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Psarocolius bifasciatus,japuguaçu,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
Habia rubra,tiê-do-mato-grosso,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Falco columbarius,esmerilhão,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Euscarthmus meloryphus,barulhento,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Eupsittula pertinax,periquito-de-bochecha-parda,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Euphonia xanthogaster,fim-fim-grande,NE,LC,0,0.0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Euphonia violacea,"gaturamo, gaturamo-verdadeiro",NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Euphonia rufiventris,gaturamo-do-norte,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Euphonia plumbea,"gaturamo-anão, gaturamo-miúdo",NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crypturellus brevirostris,inhambu-carijó,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Euphonia minuta,Gaturamo-de-barriga-branca,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Euphonia laniirostris,gaturamo-de-bico-grosso,NE,LC,0,0.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Euphonia finschi,gaturamo-capim,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Gymnopithys rufigula,mãe-de-taoca-de-garganta-vermelha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gymnopithys leucaspis,mãe-de-taoca-bochechuda,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gymnomystax mexicanus,iratauá-grande,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Psophia napensis,uru-do-campo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Aratinga nenday,"periquito-de-cabeça-preta, príncipe-negro",NE,LC,0,0.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aratinga maculata,cacaué,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0
Aramus guarauna,carão,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aramides calopterus,saracura-de-asa-vermelha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Ara severus,maracanã-guaçu,NE,LC,0,0.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Ara macao,araracanga,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Pyriglena leuconota,papa-taoca-de-belém,NE,LC,0,0.0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pygochelidon cyanoleuca,andorinha-pequena-de-casa,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pygiptila stellaris,Choca-cantadora,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pteroglossus viridis,araçari-miudinho,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pteroglossus pluricinctus,araçari-de-cinta-dupla,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pteroglossus mariae,araçari-de-bico-marrom,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pteroglossus flavirostris,araçari-de-bico-amarelo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pteroglossus castanotis,araçari-castanho,NE,LC,0,0.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pteroglossus azara,araçari-bico-de-marfim,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pteroglossus aracari,araçari-de-bico-branco,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0
Columbina picui,rolinha-picui,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Columbina minuta,"piquira, rola-pequena, rolinha-cafofa, rolinha-cambute, rolinha-capoeira, rolinha-caxexa, rolinha-de-asa-canela, rolinha-do-mato, rolinha-pé-de-veio",NE,LC,0,0.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Columba livia,pombo-doméstico,NE,,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Colonia colonus,viuvinha,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Colinus cristatus,uru-do-campo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0.0
Colibri serrirostris,beija-flor-de-orelha-violeta,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Colibri coruscans,beija-flor-violeta,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Colaptes rubiginosus,pica-pau-oliváceo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Agelasticus cyanopus,carretão-do-oeste,NE,LC,0,0.0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pyrocephalus rubinus,"canário-sanguinho, príncipe",NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0.0
Pyrilia caica,"curica-caica, curica-de-chapéu-preto",NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pyrilia barrabandi,curica-de-bochecha-laranja,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pyrilia aurantiocephala,Papagaio-de-cabeça-laranja,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pyriglena similis,papa-taoca-do-tapajós,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Pyriglena maura,papa-taoca-do-pantanal,NE,LC,0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aratinga weddellii,periquito-de-cabeça-suja,NE,LC,0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ramphocelus carbo,pipira-vermelha,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ramphocaenus melanurus,"bico-assovelado, chirito",NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ramphastos tucanus,Tucano-de-papo-branco,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rallus longirostris,saracura-matraca,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Quiscalus lugubris,iraúna-do-norte,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Querula purpurata,Anambé-una,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
Pyrrhura rupicola,tiriba-rupestre,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pyrrhura roseifrons,tiriba-de-cabeça-vermelha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pyrrhura picta,tiriba-de-testa-azul,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pyrrhura melanura,tiriba-fura-mata,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pyrrhura lucianii,tiriba-de-deville,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pyrrhura egregia,tiriba-de-cauda-roxa,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Conirostrum speciosum,figuinha-de-rabo-castanho,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Conirostrum margaritae,figuinha-amazônica,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Conirostrum bicolor,figuinha-do-mangue,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Conioptilon mcilhennyi,anambé-de-cara-preta,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Rupicola rupicola,galo-da-serra,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Rufirallus viridis,sanã-castanha,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rostrhamus sociabilis,gavião-caramujeiro,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0.0
Roraimia adusta,joão-de-roraima,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Rhytipterna simplex,vissiá,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhytipterna immunda,Vissiá-cantor,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhynchotus rufescens,perdiz,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
Rhynchocyclus olivaceus,bico-chato-grande,NE,LC,0,0.0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhopospina fruticeti,canário-andino-negro,NE,,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhegmatorhina melanosticta,mãe-de-taoca-cabeçuda,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhegmatorhina cristata,mãe-de-taoca-cristada,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rauenia bonariensis,sanhaço-papa-laranja,NE,LC,0,0.0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ramphotrigon ruficauda,Bico-chato-de-rabo-vermelho,NE,LC,0,0.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ramphotrigon megacephalum,maria-cabeçuda,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ramphotrigon fuscicauda,Maria-de-cauda-escura,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ramphocelus nigrogularis,pipira-de-máscara,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Clibanornis watkinsorum,barranqueiro-ferrugem-do-acre,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Gymnoderus foetidus,Anambé-pombo,NE,LC,0,0.0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Guira guira,anu-branco,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gubernetes yetapa,tesoura-do-brejo,NE,LC,0,0.0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Griseotyrannus aurantioatrocristatus,peitica-de-chapéu-preto,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Graydidascalus brachyurus,curica-verde,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Grallaricula nana,tovaquinha-de-coroa-cinza,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Grallaria guatimalensis,tovacuçu-corujinha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Grallaria eludens,tovacuçu-xodó,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Glyphorynchus spirurus,arapaçu-de-bico-de-cunha,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Glaucis hirsutus,balança-rabo-de-bico-torto,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Glaucidium hardyi,caburé-da-amazônia,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Glaucidium brasilianum,caburé,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Geranospiza caerulescens,gavião-pernilongo,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Geranoaetus melanoleucus,"águia-chilena, águia-serrana",NE,LC,0,0.0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Geranoaetus albicaudatus,gavião-de-rabo-branco,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
